Experiment with 50 clients:
[0] throughput: 1692.072512, latency: 48.382592
[1] throughput: 1730.954181, latency: 46.777040
[2] throughput: 1752.343639, latency: 45.108907
[3] throughput: 1765.667146, latency: 45.075293
[4] throughput: 1763.218039, latency: 46.360880
[5] throughput: 1764.712238, latency: 46.423605
[6] throughput: 1753.790194, latency: 46.338313
[7] throughput: 1733.173288, latency: 46.840382
[8] throughput: 1758.187184, latency: 45.724828
[9] throughput: 1676.517230, latency: 47.765309
[10] throughput: 1732.078027, latency: 46.238156
[11] throughput: 1741.123853, latency: 46.273925
[12] throughput: 1771.789489, latency: 45.809188
[13] throughput: 1644.021197, latency: 47.194329
[14] throughput: 1713.453227, latency: 46.414443
[15] throughput: 1682.896027, latency: 46.618704
[16] throughput: 1703.656323, latency: 47.342285
[17] throughput: 1699.025589, latency: 47.074084
[18] throughput: 1805.273180, latency: 45.720577
[19] throughput: 1761.395313, latency: 48.123581
[20] throughput: 1745.984337, latency: 46.035680
[21] throughput: 1726.333775, latency: 47.025909
[22] throughput: 1588.416764, latency: 47.627215
[23] throughput: 1634.560207, latency: 47.194478
[24] throughput: 1682.305576, latency: 47.677366
[25] throughput: 1702.297114, latency: 47.708908
[26] throughput: 1732.177407, latency: 46.789446
[27] throughput: 1721.181869, latency: 47.090282
[28] throughput: 1804.028003, latency: 45.869527
[29] throughput: 1700.364093, latency: 48.116927
[30] throughput: 1745.327874, latency: 46.108439
[31] throughput: 1776.364545, latency: 46.433136
[32] throughput: 1589.405706, latency: 48.616029
[33] throughput: 1738.310568, latency: 46.711688
[34] throughput: 1704.771521, latency: 46.447828
[35] throughput: 1673.996945, latency: 47.421522
[36] throughput: 1776.292736, latency: 46.353756
[37] throughput: 1695.487194, latency: 45.524301
[38] throughput: 1717.657815, latency: 46.019784
[39] throughput: 1631.736764, latency: 47.758785
[40] throughput: 1610.610593, latency: 47.551944
[41] throughput: 1663.431422, latency: 46.254827
[42] throughput: 1685.993971, latency: 47.755605
[43] throughput: 1663.124572, latency: 47.801924
[44] throughput: 1751.451735, latency: 46.975978
[45] throughput: 1720.507257, latency: 47.184024
[46] throughput: 1710.460860, latency: 46.193610
[47] throughput: 1658.490923, latency: 45.988879
[48] throughput: 1731.677460, latency: 45.198646
[49] throughput: 1652.054453, latency: 47.603933
Total throughput: 85580.151935
Average latency: 46.77293594
