Experiment with 50 clients:
[0] throughput: 1645.472133, latency: 53.188985
[1] throughput: 1643.860844, latency: 53.398230
[2] throughput: 1675.761286, latency: 53.304870
[3] throughput: 1662.727714, latency: 52.775602
[4] throughput: 1631.392306, latency: 54.049749
[5] throughput: 1667.861468, latency: 53.054657
[6] throughput: 1647.898556, latency: 52.892291
[7] throughput: 1655.846365, latency: 53.531885
[8] throughput: 1684.674328, latency: 52.766020
[9] throughput: 1662.129639, latency: 52.810541
[10] throughput: 1663.297426, latency: 53.120348
[11] throughput: 1686.486987, latency: 52.881089
[12] throughput: 1679.997269, latency: 52.552144
[13] throughput: 1674.639607, latency: 52.775244
[14] throughput: 1663.680090, latency: 52.879089
[15] throughput: 1664.493195, latency: 53.372210
[16] throughput: 1660.032493, latency: 53.067638
[17] throughput: 1687.212236, latency: 52.354331
[18] throughput: 1678.626249, latency: 53.526110
[19] throughput: 1669.906698, latency: 53.112585
[20] throughput: 1648.230077, latency: 53.392396
[21] throughput: 1632.673730, latency: 53.541842
[22] throughput: 1627.593385, latency: 53.620379
[23] throughput: 1695.205713, latency: 52.848044
[24] throughput: 1649.925230, latency: 53.302523
[25] throughput: 1640.554362, latency: 53.970619
[26] throughput: 1655.473249, latency: 53.174273
[27] throughput: 1645.271575, latency: 52.927395
[28] throughput: 1634.984119, latency: 53.632889
[29] throughput: 1683.683840, latency: 53.434146
[30] throughput: 1680.271510, latency: 52.785331
[31] throughput: 1677.753051, latency: 52.913935
[32] throughput: 1632.937400, latency: 53.251393
[33] throughput: 1651.064153, latency: 52.210707
[34] throughput: 1628.786619, latency: 54.538720
[35] throughput: 1683.315508, latency: 52.621805
[36] throughput: 1623.591557, latency: 53.866181
[37] throughput: 1614.771456, latency: 53.219735
[38] throughput: 1667.996241, latency: 52.951622
[39] throughput: 1610.664034, latency: 54.378002
[40] throughput: 1655.830230, latency: 53.541611
[41] throughput: 1643.493256, latency: 53.341148
[42] throughput: 1653.181233, latency: 52.771172
[43] throughput: 1674.239985, latency: 52.919643
[44] throughput: 1642.046946, latency: 52.778090
[45] throughput: 1676.095124, latency: 53.283594
[46] throughput: 1679.941141, latency: 52.879439
[47] throughput: 1616.602790, latency: 53.537356
[48] throughput: 1632.287273, latency: 53.804138
[49] throughput: 1654.420289, latency: 53.656262
Total throughput: 82818.881965
Average latency: 53.21016016
